val_acc,epoch,step,train_loss,train_acc,test_acc
0.5619999766349792,145,145,,,
0.5659999847412109,146,146,,,
0.5659999847412109,147,147,,,
0.5659999847412109,148,148,,,
,149,149,0.020528286695480347,1.0,
0.5680000185966492,149,149,,,
0.5680000185966492,150,150,,,
0.5680000185966492,151,151,,,
0.5680000185966492,152,152,,,
0.5680000185966492,153,153,,,
0.5659999847412109,154,154,,,
0.5640000104904175,155,155,,,
0.5600000023841858,156,156,,,
0.5600000023841858,157,157,,,
0.5600000023841858,158,158,,,
0.5540000200271606,159,159,,,
0.5540000200271606,160,160,,,
0.5540000200271606,161,161,,,
0.5559999942779541,162,162,,,
0.5559999942779541,163,163,,,
0.5559999942779541,164,164,,,
0.5540000200271606,165,165,,,
0.5540000200271606,166,166,,,
0.5540000200271606,167,167,,,
0.5540000200271606,168,168,,,
0.5540000200271606,169,169,,,
0.5559999942779541,170,170,,,
0.5559999942779541,171,171,,,
0.5559999942779541,172,172,,,
0.5580000281333923,173,173,,,
0.5600000023841858,174,174,,,
0.5600000023841858,175,175,,,
0.5640000104904175,176,176,,,
0.5619999766349792,177,177,,,
0.5619999766349792,178,178,,,
0.5619999766349792,179,179,,,
0.5619999766349792,180,180,,,
0.5619999766349792,181,181,,,
0.5640000104904175,182,182,,,
0.5640000104904175,183,183,,,
0.5659999847412109,184,184,,,
0.5659999847412109,185,185,,,
0.5659999847412109,186,186,,,
0.5659999847412109,187,187,,,
0.5659999847412109,188,188,,,
0.5640000104904175,189,189,,,
0.5619999766349792,190,190,,,
0.5580000281333923,191,191,,,
0.5580000281333923,192,192,,,
0.5559999942779541,193,193,,,
0.5559999942779541,194,194,,,
0.5600000023841858,195,195,,,
0.5600000023841858,196,196,,,
0.5619999766349792,197,197,,,
0.5619999766349792,198,198,,,
,199,199,0.02860284224152565,1.0,
0.5619999766349792,199,199,,,
,200,200,,,0.5960000157356262
