val_acc,epoch,step,train_loss,train_acc,test_acc
0.17399999499320984,0,0,,,
0.18799999356269836,1,1,,,
0.1860000044107437,2,2,,,
0.19199998676776886,3,3,,,
0.23800000548362732,4,4,,,
0.25600001215934753,5,5,,,
0.30000001192092896,6,6,,,
0.328000009059906,7,7,,,
0.3659999966621399,8,8,,,
0.3839999735355377,9,9,,,
0.41600003838539124,10,10,,,
0.4399999976158142,11,11,,,
0.46399998664855957,12,12,,,
0.5019999742507935,13,13,,,
0.5120000243186951,14,14,,,
0.5299999713897705,15,15,,,
0.5400000214576721,16,16,,,
0.5740000009536743,17,17,,,
0.5839999914169312,18,18,,,
0.6019999980926514,19,19,,,
0.621999979019165,20,20,,,
0.6480000019073486,21,21,,,
0.6620000004768372,22,22,,,
0.6819999814033508,23,23,,,
0.6919999718666077,24,24,,,
0.7059999704360962,25,25,,,
0.722000002861023,26,26,,,
0.734000027179718,27,27,,,
0.7459999918937683,28,28,,,
0.75,29,29,,,
0.7519999742507935,30,30,,,
0.7519999742507935,31,31,,,
0.7480000257492065,32,32,,,
0.7459999918937683,33,33,,,
0.7480000257492065,34,34,,,
0.7540000081062317,35,35,,,
0.7519999742507935,36,36,,,
0.75,37,37,,,
0.7540000081062317,38,38,,,
0.7519999742507935,39,39,,,
0.7519999742507935,40,40,,,
0.7519999742507935,41,41,,,
0.7540000081062317,42,42,,,
0.7540000081062317,43,43,,,
0.7559999823570251,44,44,,,
0.7559999823570251,45,45,,,
0.7580000162124634,46,46,,,
0.7580000162124634,47,47,,,
0.7600000500679016,48,48,,,
,49,49,0.19775159657001495,0.9785714149475098,
0.7679999470710754,49,49,,,
0.7699999809265137,50,50,,,
0.7719999551773071,51,51,,,
0.7719999551773071,52,52,,,
0.777999997138977,53,53,,,
0.777999997138977,54,54,,,
0.777999997138977,55,55,,,
0.7759999632835388,56,56,,,
0.7759999632835388,57,57,,,
0.7799999713897705,58,58,,,
0.7820000052452087,59,59,,,
0.7799999713897705,60,60,,,
0.7820000052452087,61,61,,,
0.7839999794960022,62,62,,,
0.7839999794960022,63,63,,,
0.7839999794960022,64,64,,,
0.7860000133514404,65,65,,,
0.7860000133514404,66,66,,,
0.7839999794960022,67,67,,,
0.7860000133514404,68,68,,,
0.7880000472068787,69,69,,,
0.7839999794960022,70,70,,,
0.7839999794960022,71,71,,,
0.7839999794960022,72,72,,,
0.7839999794960022,73,73,,,
0.7839999794960022,74,74,,,
0.7839999794960022,75,75,,,
0.7839999794960022,76,76,,,
0.7839999794960022,77,77,,,
0.7839999794960022,78,78,,,
0.7880000472068787,79,79,,,
0.7880000472068787,80,80,,,
0.7880000472068787,81,81,,,
0.7860000133514404,82,82,,,
0.7839999794960022,83,83,,,
0.7839999794960022,84,84,,,
0.7820000052452087,85,85,,,
0.7820000052452087,86,86,,,
0.7799999713897705,87,87,,,
0.7839999794960022,88,88,,,
0.7839999794960022,89,89,,,
0.7820000052452087,90,90,,,
0.7820000052452087,91,91,,,
0.7820000052452087,92,92,,,
0.7799999713897705,93,93,,,
0.7759999632835388,94,94,,,
0.7759999632835388,95,95,,,
0.7759999632835388,96,96,,,
0.7759999632835388,97,97,,,
0.777999997138977,98,98,,,
,99,99,0.050957951694726944,1.0,
0.777999997138977,99,99,,,
0.777999997138977,100,100,,,
0.7799999713897705,101,101,,,
0.7820000052452087,102,102,,,
0.7820000052452087,103,103,,,
0.7799999713897705,104,104,,,
0.7799999713897705,105,105,,,
0.7799999713897705,106,106,,,
0.7820000052452087,107,107,,,
0.7820000052452087,108,108,,,
0.7820000052452087,109,109,,,
0.7820000052452087,110,110,,,
0.7820000052452087,111,111,,,
0.7839999794960022,112,112,,,
0.7839999794960022,113,113,,,
0.7820000052452087,114,114,,,
0.7820000052452087,115,115,,,
0.7820000052452087,116,116,,,
0.7839999794960022,117,117,,,
0.7820000052452087,118,118,,,
0.777999997138977,119,119,,,
0.7799999713897705,120,120,,,
0.7799999713897705,121,121,,,
0.7799999713897705,122,122,,,
0.7799999713897705,123,123,,,
0.7799999713897705,124,124,,,
0.7799999713897705,125,125,,,
0.777999997138977,126,126,,,
0.777999997138977,127,127,,,
0.777999997138977,128,128,,,
0.777999997138977,129,129,,,
0.777999997138977,130,130,,,
0.777999997138977,131,131,,,
0.777999997138977,132,132,,,
0.777999997138977,133,133,,,
0.777999997138977,134,134,,,
0.777999997138977,135,135,,,
0.777999997138977,136,136,,,
0.777999997138977,137,137,,,
0.7799999713897705,138,138,,,
0.7820000052452087,139,139,,,
0.7820000052452087,140,140,,,
0.7820000052452087,141,141,,,
0.7820000052452087,142,142,,,
0.7799999713897705,143,143,,,
0.7799999713897705,144,144,,,
0.7820000052452087,145,145,,,
0.7799999713897705,146,146,,,
0.7799999713897705,147,147,,,
0.7799999713897705,148,148,,,
,149,149,0.04927564784884453,1.0,
0.7799999713897705,149,149,,,
0.7820000052452087,150,150,,,
0.7820000052452087,151,151,,,
0.7799999713897705,152,152,,,
0.7799999713897705,153,153,,,
0.7799999713897705,154,154,,,
0.7799999713897705,155,155,,,
0.7799999713897705,156,156,,,
0.7799999713897705,157,157,,,
0.7799999713897705,158,158,,,
0.7799999713897705,159,159,,,
0.7799999713897705,160,160,,,
0.7799999713897705,161,161,,,
0.7799999713897705,162,162,,,
0.7799999713897705,163,163,,,
0.7799999713897705,164,164,,,
0.7799999713897705,165,165,,,
0.7799999713897705,166,166,,,
0.7799999713897705,167,167,,,
0.7799999713897705,168,168,,,
0.7799999713897705,169,169,,,
0.7799999713897705,170,170,,,
0.7799999713897705,171,171,,,
0.7799999713897705,172,172,,,
0.7799999713897705,173,173,,,
0.7799999713897705,174,174,,,
0.7820000052452087,175,175,,,
0.7820000052452087,176,176,,,
0.7820000052452087,177,177,,,
0.7839999794960022,178,178,,,
0.7820000052452087,179,179,,,
0.7799999713897705,180,180,,,
0.7799999713897705,181,181,,,
0.7799999713897705,182,182,,,
0.7799999713897705,183,183,,,
0.7799999713897705,184,184,,,
0.7799999713897705,185,185,,,
0.7799999713897705,186,186,,,
0.7799999713897705,187,187,,,
0.7799999713897705,188,188,,,
0.7799999713897705,189,189,,,
0.7799999713897705,190,190,,,
0.777999997138977,191,191,,,
0.777999997138977,192,192,,,
0.777999997138977,193,193,,,
0.777999997138977,194,194,,,
0.777999997138977,195,195,,,
0.777999997138977,196,196,,,
0.777999997138977,197,197,,,
0.777999997138977,198,198,,,
,199,199,0.03411451354622841,1.0,
0.777999997138977,199,199,,,
,200,200,,,0.8090000152587891
