val_acc,epoch,step,train_loss,train_acc,test_acc
0.6842105388641357,0,2,,,
0.7105262875556946,1,5,,,
0.6842105388641357,2,8,,,
0.7105262875556946,3,11,,,
0.6842105388641357,4,14,,,
0.7105262875556946,5,17,,,
0.7368420958518982,6,20,,,
0.7105262875556946,7,23,,,
0.7105262875556946,8,26,,,
0.7368420958518982,9,29,,,
0.7105262875556946,10,32,,,
0.7105262875556946,11,35,,,
0.7368420958518982,12,38,,,
0.7631579041481018,13,41,,,
0.7368420958518982,14,44,,,
0.7894737124443054,15,47,,,
,16,49,0.45506751537323,0.75,
0.7631579041481018,16,50,,,
0.7631579041481018,17,53,,,
0.6842105388641357,18,56,,,
0.7631579041481018,19,59,,,
0.7631579041481018,20,62,,,
0.6842105388641357,21,65,,,
0.7631579041481018,22,68,,,
0.7894737124443054,23,71,,,
0.7105262875556946,24,74,,,
0.7631579041481018,25,77,,,
0.7631579041481018,26,80,,,
0.7631579041481018,27,83,,,
0.7631579041481018,28,86,,,
0.7631579041481018,29,89,,,
0.7631579041481018,30,92,,,
0.7631579041481018,31,95,,,
0.7894737124443054,32,98,,,
,33,99,0.35883134603500366,0.84375,
0.8157894611358643,33,101,,,
0.8157894611358643,34,104,,,
0.7894737124443054,35,107,,,
0.8157894611358643,36,110,,,
0.6842105388641357,37,113,,,
0.7631579041481018,38,116,,,
0.6842105388641357,39,119,,,
0.7631579041481018,40,122,,,
0.7631579041481018,41,125,,,
0.7894737124443054,42,128,,,
0.7894737124443054,43,131,,,
0.8157894611358643,44,134,,,
0.7894737124443054,45,137,,,
0.8157894611358643,46,140,,,
0.7631579041481018,47,143,,,
0.8157894611358643,48,146,,,
,49,149,0.33772802352905273,0.7727272510528564,
0.8157894611358643,49,149,,,
0.8157894611358643,50,152,,,
0.8157894611358643,51,155,,,
0.8157894611358643,52,158,,,
0.7368420958518982,53,161,,,
0.8157894611358643,54,164,,,
0.7631579041481018,55,167,,,
0.8157894611358643,56,170,,,
0.7894737124443054,57,173,,,
0.8157894611358643,58,176,,,
0.8157894611358643,59,179,,,
0.8157894611358643,60,182,,,
0.7894737124443054,61,185,,,
0.8157894611358643,62,188,,,
0.8157894611358643,63,191,,,
0.8157894611358643,64,194,,,
0.7894737124443054,65,197,,,
,66,199,0.3074667453765869,0.84375,
0.7631579041481018,66,200,,,
0.8157894611358643,67,203,,,
0.8157894611358643,68,206,,,
0.8157894611358643,69,209,,,
0.7631579041481018,70,212,,,
0.8157894611358643,71,215,,,
0.8157894611358643,72,218,,,
0.8157894611358643,73,221,,,
0.8421052694320679,74,224,,,
0.7631579041481018,75,227,,,
0.8157894611358643,76,230,,,
0.8157894611358643,77,233,,,
0.8157894611358643,78,236,,,
0.8157894611358643,79,239,,,
0.7631579041481018,80,242,,,
0.8421052694320679,81,245,,,
0.7631579041481018,82,248,,,
,83,249,0.2276313453912735,0.9375,
0.8157894611358643,83,251,,,
0.8157894611358643,84,254,,,
0.8157894611358643,85,257,,,
0.8157894611358643,86,260,,,
0.7631579041481018,87,263,,,
0.8157894611358643,88,266,,,
0.8421052694320679,89,269,,,
0.8157894611358643,90,272,,,
0.8157894611358643,91,275,,,
0.8421052694320679,92,278,,,
0.8157894611358643,93,281,,,
0.8421052694320679,94,284,,,
0.8157894611358643,95,287,,,
0.8421052694320679,96,290,,,
0.8157894611358643,97,293,,,
0.8157894611358643,98,296,,,
,99,299,0.4156940281391144,0.8181818127632141,
0.8157894611358643,99,299,,,
0.7894737124443054,100,302,,,
0.8157894611358643,101,305,,,
0.8421052694320679,102,308,,,
0.8157894611358643,103,311,,,
0.8157894611358643,104,314,,,
0.8157894611358643,105,317,,,
0.8157894611358643,106,320,,,
0.8421052694320679,107,323,,,
0.8157894611358643,108,326,,,
0.8421052694320679,109,329,,,
0.8157894611358643,110,332,,,
0.8157894611358643,111,335,,,
0.8157894611358643,112,338,,,
0.8157894611358643,113,341,,,
0.8684210777282715,114,344,,,
0.8157894611358643,115,347,,,
,116,349,0.2016019970178604,0.875,
0.8157894611358643,116,350,,,
0.8684210777282715,117,353,,,
0.8421052694320679,118,356,,,
0.8157894611358643,119,359,,,
0.8157894611358643,120,362,,,
