val_acc,epoch,step,train_loss,train_acc,test_acc
0.6842105388641357,0,2,,,
0.6842105388641357,1,5,,,
0.6842105388641357,2,8,,,
0.6842105388641357,3,11,,,
0.31578946113586426,4,14,,,
0.31578946113586426,5,17,,,
0.6842105388641357,6,20,,,
0.6842105388641357,7,23,,,
0.6842105388641357,8,26,,,
0.6842105388641357,9,29,,,
0.6842105388641357,10,32,,,
0.6842105388641357,11,35,,,
0.6842105388641357,12,38,,,
0.6842105388641357,13,41,,,
0.6842105388641357,14,44,,,
0.6842105388641357,15,47,,,
,16,49,0.6513441801071167,0.671875,
0.6842105388641357,16,50,,,
0.6842105388641357,17,53,,,
0.6842105388641357,18,56,,,
0.6842105388641357,19,59,,,
0.6842105388641357,20,62,,,
0.6842105388641357,21,65,,,
0.6842105388641357,22,68,,,
0.6842105388641357,23,71,,,
0.6842105388641357,24,74,,,
0.6842105388641357,25,77,,,
0.7105262875556946,26,80,,,
0.7105262875556946,27,83,,,
0.7105262875556946,28,86,,,
0.8157894611358643,29,89,,,
0.7631579041481018,30,92,,,
0.8157894611358643,31,95,,,
0.7105262875556946,32,98,,,
,33,99,0.4394172430038452,0.796875,
0.7105262875556946,33,101,,,
0.7105262875556946,34,104,,,
0.7105262875556946,35,107,,,
0.7105262875556946,36,110,,,
0.7105262875556946,37,113,,,
0.7105262875556946,38,116,,,
0.7631579041481018,39,119,,,
0.7368420958518982,40,122,,,
0.7631579041481018,41,125,,,
0.6842105388641357,42,128,,,
0.7368420958518982,43,131,,,
0.7368420958518982,44,134,,,
0.7368420958518982,45,137,,,
0.7631579041481018,46,140,,,
0.7368420958518982,47,143,,,
0.7105262875556946,48,146,,,
,49,149,0.6200826168060303,0.6363636255264282,
0.7368420958518982,49,149,,,
0.7105262875556946,50,152,,,
0.7368420958518982,51,155,,,
0.7368420958518982,52,158,,,
0.7368420958518982,53,161,,,
0.7105262875556946,54,164,,,
0.7105262875556946,55,167,,,
0.7105262875556946,56,170,,,
0.7105262875556946,57,173,,,
0.7105262875556946,58,176,,,
0.7368420958518982,59,179,,,
0.7105262875556946,60,182,,,
0.7105262875556946,61,185,,,
0.7105262875556946,62,188,,,
0.7105262875556946,63,191,,,
0.7368420958518982,64,194,,,
0.7105262875556946,65,197,,,
,66,199,0.4493168592453003,0.75,
0.7368420958518982,66,200,,,
0.3684210479259491,67,203,,,
0.3684210479259491,68,206,,,
0.7105262875556946,69,209,,,
0.8157894611358643,70,212,,,
0.7105262875556946,71,215,,,
0.7631579041481018,72,218,,,
0.7368420958518982,73,221,,,
0.7105262875556946,74,224,,,
0.7105262875556946,75,227,,,
0.7631579041481018,76,230,,,
0.7105262875556946,77,233,,,
0.7105262875556946,78,236,,,
0.7105262875556946,79,239,,,
0.7105262875556946,80,242,,,
0.7368420958518982,81,245,,,
0.6842105388641357,82,248,,,
,83,249,0.33282625675201416,0.796875,
0.7105262875556946,83,251,,,
0.7368420958518982,84,254,,,
0.7105262875556946,85,257,,,
0.6842105388641357,86,260,,,
0.7105262875556946,87,263,,,
0.6842105388641357,88,266,,,
0.6842105388641357,89,269,,,
0.6842105388641357,90,272,,,
0.6842105388641357,91,275,,,
0.7105262875556946,92,278,,,
0.6842105388641357,93,281,,,
0.7105262875556946,94,284,,,
0.6842105388641357,95,287,,,
0.6842105388641357,96,290,,,
0.6842105388641357,97,293,,,
0.7105262875556946,98,296,,,
,99,299,0.43885767459869385,0.7272727489471436,
0.7105262875556946,99,299,,,
0.7368420958518982,100,302,,,
0.7368420958518982,101,305,,,
0.6842105388641357,102,308,,,
0.6842105388641357,103,311,,,
0.6842105388641357,104,314,,,
0.6842105388641357,105,317,,,
0.7105262875556946,106,320,,,
0.7105262875556946,107,323,,,
0.6842105388641357,108,326,,,
0.7105262875556946,109,329,,,
0.6842105388641357,110,332,,,
0.7894737124443054,111,335,,,
0.6842105388641357,112,338,,,
0.6842105388641357,113,341,,,
0.7631579041481018,114,344,,,
0.6842105388641357,115,347,,,
,116,349,0.29961955547332764,0.84375,
0.6842105388641357,116,350,,,
0.7631579041481018,117,353,,,
0.7105262875556946,118,356,,,
0.7105262875556946,119,359,,,
0.6842105388641357,120,362,,,
0.6842105388641357,121,365,,,
0.6842105388641357,122,368,,,
0.7631579041481018,123,371,,,
0.7105262875556946,124,374,,,
0.6842105388641357,125,377,,,
0.6842105388641357,126,380,,,
0.6842105388641357,127,383,,,
0.7105262875556946,128,386,,,
0.6842105388641357,129,389,,,
0.7105262875556946,130,392,,,
0.6842105388641357,131,395,,,
0.6842105388641357,132,398,,,
,133,399,0.333101361989975,0.859375,
0.6842105388641357,133,401,,,
0.6842105388641357,134,404,,,
0.6842105388641357,135,407,,,
0.6842105388641357,136,410,,,
0.6842105388641357,137,413,,,
0.8157894611358643,138,416,,,
0.6842105388641357,139,419,,,
0.6842105388641357,140,422,,,
0.7105262875556946,141,425,,,
0.8421052694320679,142,428,,,
0.6842105388641357,143,431,,,
0.7894737124443054,144,434,,,
0.6842105388641357,145,437,,,
0.8157894611358643,146,440,,,
0.6842105388641357,147,443,,,
0.7368420958518982,148,446,,,
,149,449,0.32834914326667786,0.9090909361839294,
0.7105262875556946,149,449,,,
0.7105262875556946,150,452,,,
0.8421052694320679,151,455,,,
0.6842105388641357,152,458,,,
